title,url,summary
땐뽀걸즈,https://pedia.watcha.com/ko-KR/contents/mO8K6Q3,"성적은 '9등급'이지만,
'땐'스 스'뽀'츠는 잘하고 싶다!

구조조정이 시작된 조선소에 취업을 준비하는 거제여상 학생들. 그곳에 다른 꿈을 꾸는 소녀들이 있다. 완뚜쓰리뽀 앤 완뚜쓰리뽀! 열여덟 소녀들의 '땐뽀' 도전은 성공할 수 있을까?"
떼루아,https://pedia.watcha.com/ko-KR/contents/tbRw94l,와인 레스토랑 ‘떼루아’를 배경으로 한국의 전통주와 프랑스의 와인을 둘러싼 주인공들의 갈등과 로맨스를 그린 드라마.
또! 오해영,https://pedia.watcha.com/ko-KR/contents/tPDdY7P,동명이인의 두 여자가 한 남자와 얽히고설킨 내용을 그린 미스터리 로맨스 드라마
라디오 로맨스,https://pedia.watcha.com/ko-KR/contents/tE1KQWP,대본에 특화됐던 톱스타가 라디오 DJ가 되면서 벌어지는 이야기를 그리는 드라마
라이브,https://pedia.watcha.com/ko-KR/contents/tE0JX6P,"경찰 지구대에서 일어나는 사건 사고들을 중심으로, 일상의 소중한 가치와 소소한 정의를 지켜가기 위해 노력하는 경찰의 애환과 상처를 다루는 드라마"
라이브온,https://pedia.watcha.com/ko-KR/contents/m5Nzop5,"바야흐로 라이브온 카드게임의 전세계적인 열풍. 우랑은 세계 최고의 카드리버를 꿈꾸지만 다른 카드리버와의 배틀에서 번번이 지고 만다. 그러던 어느 날, 우랑은 의문의 남자에게 쫓기던 강아지 페달을 구해주고 ‘라이브 체인지 카드’를 받게 된다. 위기의 순간, 은빛 갈기 늑대로 라이브 체인지하면서 몬스터를 쓰러트리는 우랑. 우랑은 나래와 준과 팀 앙팡시블을 결성하고 라이브온 그랜드 챔피언십에 도전하는데…….
 카드리버 챔피언을 향한 불꽃 튀는 라이브 배틀. 수수께끼의 카드리버 조지 영의 정체는?"
라이어 게임,https://pedia.watcha.com/ko-KR/contents/tEKwv5E,정직한 것이 최고라고 생각하는 순진한 여대생이 라이어 게임이라는 사기성 짙은 도박에 말려들게 되면서 벌어지는 이야기
라이프,https://pedia.watcha.com/ko-KR/contents/mdjaMvq,"지구 밖 우주 정거장, 6명이 우주인들이 외계 생명체의 단서를 발견하려는 목적으로 화성에서 채취한 샘플을 연구하며 지내고 있다. 그러던 어느 날 드디어 사상 처음으로 생명의 징후를 보이는 작은 세포에 온 지구가 들뜨지만, 생명체는 인간의 상상을 넘어선 존재로 성장하기 시작한다. 순식간에 인류를 위협하는 지능과 능력을 지닌 존재로 진화한 외계 생명체, 70억 인류를 구하기 위해 6인의 우주인들은 결국 목숨을 건 선택의 기로에 놓이게 된다."
라이프 온 마스,https://pedia.watcha.com/ko-KR/contents/tPeB8Nl,"꿈인지 현실인지 알 수 없는 1988년, 기억을 찾으려는 2018년 형사가 1988년 형사와 만나 벌이는 신나는 복고 수사극 드라마"
라켓소년단,https://pedia.watcha.com/ko-KR/contents/tR4JrkY,"배드민턴계의 아이돌을 꿈꾸는 라켓소년단의 소년체전 도전기이자, 땅끝마을 농촌에서 펼쳐지는 열여섯 소년소녀들의 레알 성장드라마"
란제리 소녀시대,https://pedia.watcha.com/ko-KR/contents/tlxBDJR,1970년대 후반의 대구를 배경으로 소녀들의 성장통과 사랑을 담은 드라마.
러브 올 플레이,https://pedia.watcha.com/ko-KR/contents/tRwGd34,셔틀을 계속 쫓아 청춘을 거는 배드민턴부 고교생의 이야기를 그린 애니메이션
러브씬넘버,https://pedia.watcha.com/ko-KR/contents/tEZAY7O,"23, 29, 35, 42세 주인공들에게 찾아온 인생 터닝포인트 속에서 연애, 사랑, 가치관에 혼란을 겪는 복합적인 심리를 섬세하게 묘사한 옴니버스형 드라마"
러블리호러블리,https://pedia.watcha.com/ko-KR/contents/tEm9Kpr,운명을 공유하는 한 남녀가 톱스타와 드라마 작가로 만나면서 일어나는 기이한 일들을 그린 호러 로맨틱 코미디.
런온,https://pedia.watcha.com/ko-KR/contents/tPJZzW9,"같은 한국말을 쓰면서도 소통이 어려운 시대, 서로 다른 세계에 살던 사람들이 각자의 언어로 소통하고 관계를 맺으며, 사랑을 향해 '런 온'하는 로맨스 드라마"
레버리지:사기조작단,https://pedia.watcha.com/ko-KR/contents/tR2ewaj,전직 보험수사관이 개성 강한 도둑들과 함께 팀을 꾸려 사기꾼들의 물건을 훔치는 이야기를 그린 드라마
로망스,https://pedia.watcha.com/ko-KR/contents/m5agwzl,"""당신을 좋아하게 돼 버렸어요""

러브돌 전문가 '테츠오'(타카하시 잇세이)는 '소노코'(아오이 유우)에게 첫눈에 반한다. 하지만 자신의 직업을 그녀에게 밝히지 못한 채 결혼한 후에도 비밀을 품고 살아간다. 애틋하게 사랑했음에도, 시간이 지날수록 어딘가 어긋나기 시작하는 두 사람. 그러던 어느 날, '소노코'는 자신의 말할 수 없었던 비밀을 '테츠오'에게 털어놓는데...

사랑 앞에서 헤매는 두 사람의 은밀한 비밀에 관한 이야기"
"로맨스, 토킹",https://pedia.watcha.com/ko-KR/contents/tR5KVe9,화면 속 네가 실제로 내 앞에 나타났다. 나만 아는 실시간 연애 라이브
로맨스가 필요해,https://pedia.watcha.com/ko-KR/contents/tPdYzXl,"홈쇼핑 방송사를 배경으로, 33세의 홈쇼핑 MD여성과 20대부터 30대 직장 상사가 그려낼 삼각 로맨스를 다룬 드라마."
로맨스가 필요해 3,https://pedia.watcha.com/ko-KR/contents/tPdYzXl,"홈쇼핑 방송사를 배경으로, 33세의 홈쇼핑 MD여성과 20대부터 30대 직장 상사가 그려낼 삼각 로맨스를 다룬 드라마."
로맨스는 별책부록,https://pedia.watcha.com/ko-KR/contents/tlYeo5J,"'책을 만들었는데, 로맨스가 따라왔다?' 책을 읽지 않는 세상에서 책을 만드는 사람들의 이야기를 담은 로맨틱 코미디 드라마"
로봇이 아니야,https://pedia.watcha.com/ko-KR/contents/mWpmax4,"2003년 대구, 해관(이성민)의 하나뿐인 딸 유주가 실종되는 사건이 벌어진다. 아무런 증거도 단서도 없이 사라진 딸의 흔적을 찾기 위해 해관은 10년 동안 전국을 찾아 헤맨다. 모두가 이제 그만 포기하라며 해관을 말리던 그때, 세상의 모든 소리를 기억하는 로봇 ‘소리’를 만난다.“미친 소리 같겠지만, 이 녀석이 내 딸을 찾아줄 것 같습니다.”해관은 목소리를 통해 대상의 위치를 추적할 수 있는 로봇의 특별한 능력을 감지하고 딸 유주를 찾기 위해 동행에 나선다.사라진 딸을 찾을 수 있다는 마지막 희망을 안고 ‘소리’가 기억해내는 유주의 흔적에 한 걸음씩 가까워지는 둘.한편, 사라진 로봇을 찾기 위해 해관과 ‘소리’를 향한 무리들의 감시망 역시 빠르게 조여오기 시작하는데…과연 그들은 사라진 딸 유주를 찾을 수 있을까?"
로비스트,https://pedia.watcha.com/ko-KR/contents/t4Eoe5P,무기 로비스트의 세계를 다룬 드라마
로스쿨,https://pedia.watcha.com/ko-KR/contents/tPd3Mm4,"대한민국 최고의 명문 로스쿨 교수와 학생들이 전대미문의 사건에 얽히게 되면서 펼쳐지는 캠퍼스 미스터리와 더불어, 피, 땀, 눈물의 살벌한 로스쿨 생존기를 통해 예비 법조인들이 진정과 법과 정의를 깨닫는 과정을 담은 드라마"
로열패밀리,https://pedia.watcha.com/ko-KR/contents/md7Y8Jv,"타샤 박사는 크리스마스 휴가를 내고 산사바로에서 알렉스 왕자를 만나러 간다. 알렉스 왕자의 청혼을 타샤 박사는 수락한다. 불만을 품은 미란다 공주가 그 둘 사이를 깨뜨릴 계획을 세우기 시작한다. 그녀가 성공할 것인가, 아니면 타샤와 알렉스가 영원히 행복하게 살 것인가?"
루갈,https://pedia.watcha.com/ko-KR/contents/m5Nnr0Y,"오래된 카드 게임의 내용이 현실이 되고, 일가족이 시간을 거슬러 중세 시대 마을에 떨어진다. 이제 이들은 집으로 돌아가기 위해 마을 안에 숨은 늑대인간들을 찾아내야 한다."
루카: 더 비기닝,https://pedia.watcha.com/ko-KR/contents/tEgM2n2,특별한 능력 때문에 세상에 쫓기게 된 '지오'가 유일하게 그의 모습을 기억하는 강력반 형사 '구름'과 함께 거대한 음모에 맞서는 액션극
리갈하이,https://pedia.watcha.com/ko-KR/contents/tEkdxeR,"괴팍하고 독설가로 최악의 인격을 가졌지만 소송에서의 승률은 100%를 자랑하는 변호사와, 성실하며 정의감 충만한 신참 변호사의 법정 공방을 다룬 법률 코미디 드라마."
리멤버,https://pedia.watcha.com/ko-KR/contents/m5YLaDG,"가족들과 평화로운 일상을 보내던 평양에 사는 9살 소년 `요한`. 어느 날 갑자기 아빠가 사라지고, 그날 밤 `요한`은 집에 들이닥친 정부 관리자들에 의해 남은 가족들과 함께 어디론가 끌려가게 되는데… 수많은 증언이 있었지만 아무도 보지 못했고, 믿지 못했던 그곳. 세상에서 가장 잔인한 죽음의 땅 `북한 정치범 수용소`. 

모든 것을 잃은 그곳에서 `희망`이란 조각을 찾기 위한 소년 `요한`의 여정이 시작된다!"
리얼타임러브,https://pedia.watcha.com/ko-KR/contents/tlYeKO1,"다시 시작된 학교 생활. 300만원도 모두 갚았고, 모든 게 다시 제자리로 돌아올 줄만 알았는데… 홍연X예찬의 연애는 고연이의 공개 키스로 모두 틀어져 버렸다. 방송을 본 친구들은 예찬과 고연이를 공식 커플처럼 몰아가고 그럴수록 예찬에 대한 고연이의 감정은 더욱 커져만 간다.

이에 홍연은 참지 못하고, 예찬에게 이별을 고한다. 쉽게 헤어지자고 말하는 홍연에게  예찬 역시 상처를 받고, 둘은 쌈닭처럼 서로를 물고 뜯으며 시작부터 아주 찐한 이별을 한다.

그리고 홍연은 뜻밖의 재회를 하게 되는데.. 닭갈비 집이 아닌 학교에서 만난 찐선배 아니.. 2학년 후배 육덕진?

다시 솔로가 된 홍연과 예찬. 그리고 그들에게 적극적으로 다가오는 고연이와 육덕진. 더욱더 커져가는 마음과 더욱더 복잡해진 사각 관계, 과연 그들의 결말은 무엇일까?"
리치맨,https://pedia.watcha.com/ko-KR/contents/tRzzp5R,한 지붕 아래서 기간 한정의 동거 생활을 유쾌 발랄하게 그린 이야기.
리턴,https://pedia.watcha.com/ko-KR/contents/mObVjoR,로저는 천재적인 물리학도 로서 인정을 받고 있는 대학생이다. 갑작스런 아버지의 사망으로 유산을 정리하기 위해 고향의 옛집을 방문한다. 그리고 가족에 얽힌 끔찍한 공포와 마주하게 되는데…..
"링크: 먹고 사랑하라, 죽이게",https://pedia.watcha.com/ko-KR/contents/tPDOyq1,"어느 날 갑자기 한 여자의 감정을 공유하게 된 남자가 그녀의 온갖 기쁨과 슬픔, 아픔을 함께 느끼며 벌어지는 감정 공유 판타지"
마녀식당으로 오세요,https://pedia.watcha.com/ko-KR/contents/tlxkn8D,"사람의 소원을 이뤄주는 음식을 팔지만, 아무에게나는 아니며, 그에 상응하는 대가를 지불해야 하지만 그것을 이뤄주는 식당을 배경으로, 마녀와 알바생 등이 어우러져 손님들의 이야기를 함께 담아낼 판타지 휴먼드라마"
마녀의 법정,https://pedia.watcha.com/ko-KR/contents/tRBX8wl,속물 여검사가 성범죄 특별 전담부 검사로 발령되면서 벌어지는 이야기를 다룬 수사법정물 드라마
마녀의 연애,https://pedia.watcha.com/ko-KR/contents/tEgr2Vl,과거 결혼을 약속하고 갑자기 사라진 남자친구 때문에 마음을 열지 못하고 있는 여자와 멋대로 살고 있는 연하남과의 로맨스를 그린 드라마
마성의 기쁨,https://pedia.watcha.com/ko-KR/contents/tPJZYn3,"'신데렐라 기억장애'를 앓는 남자와 누명을 쓰고 나락으로 떨어진 탑스타의 황당하지만 설레고, 낯설지만 아름다운 사랑 이야기를 그린 드라마"
마우스,https://pedia.watcha.com/ko-KR/contents/tPd3A4V,"자타 공인 바른 청년이자 동네 순경인 정바름과 어린 시절 살인마에게 부모를 잃고 복수를 향해 달려온 무법 형사 고무치가 사이코패스 중 상위 1퍼센트로 불리는 가장 악랄한 프레데터와 대치 끝, 운명이 송두리째 뒤바뀌는 모습을 그려낸 본격 인간 헌터 추적극"
마음의 소리,https://pedia.watcha.com/ko-KR/contents/tRp4aLx,어디로 튈 지 모르는 가족들과 마성의 친구들이 함께하는 시트콤
마이 걸,https://pedia.watcha.com/ko-KR/contents/m5m1Nz5,"베이다 설텐퍼스(안나 클럼스키)는 펜실베니아 메디슨 마을의 장의사 해리 설텐퍼스(댄 애크로이드)의 딸이다. 장의사 조수로 일하며 아빠와 사랑에 빠졌던 셀리(제이미 리 커티스)는 새엄마가 되었고, 곧 베이다의 동생을 낳을 것이다.베이다는 학교 작문 시간의 과제에 누군가의 삶을 조사하라는 주제로 돌아가신 엄마를 정한다. 엄마가 LA에서 출생하고 성장하였다는 것을 알고 봄방학을 이용하여 그곳의 삼촌 필(리차드 마서)을 찾아간다. 낯선 도시 LA의 공항에서 베이다는 필 삼촌 애인의 아들 닉 지그몬드(오스틴 오브라이언)을 처음 만나게 되는데, 닉은 필 삼촌의 부탁으로 5일동안 베이다의 안내자가 되어준다. 이렇게하여 시작된 베이다의 엄마의 존재에 대한 탐구하는 동안 닉과 친해진다. 한편, 엄마 고교 동창생인 힐러리 아줌마(죠디 마켈 )의 옷가게에서 베이다는 충격적인 사실을 알게 된다. 엄마에겐 아빠 해리 이전에 결혼했던 사람이 있었으며, 그가 자신의 친아버지일지 모른다는 것이다. 엄마의 생을 찾으려다 자신의 존재에 대한 의문에 휩싸인 베이다는 용기를 내어 엄나의 전남편을 찾아간다. 거기서 베이다는 엄마에 대한 많은 이야기와 함께 엄마의 모습과 노래가 담긴 비디오 테이프를 받고, 또한 해리가 자신의 친아비지임을 확인한다. 그리고 무엇보다도 엄마가 아기를 갖길 원했으며, 그래서 자신이 태어날 수 있었다는 것을 알게 된다."
마이 네임,https://pedia.watcha.com/ko-KR/contents/tRzLggZ,아빠를 잃었다. 그것도 바로 눈앞에서. 남은 딸은 결심한다. 반드시 내 손으로 복수하겠노라고. 목표를 위해서라면 방법은 상관없다. 마약 조직의 언더커버가 되어 경찰에 잠입하는 것이라 해도.
마이 시크릿 호텔,https://pedia.watcha.com/ko-KR/contents/tPVmVwR,대한민국 최고의 호텔에서 새 신랑과 예식 지배인으로 7년만에 재회하게 된 전 부부 '상효'와 '해영'의 꼬일대로 꼬인 웨딩작전과 전대미문의 살인사건을 그린 킬링 로맨스 드라마.
마이 온리 러브송,https://pedia.watcha.com/ko-KR/contents/tPD97rl,사람도 사랑도 모두 급으로 매겨진다고 생각하는 안하무인 톱스타가 과거로 타임슬립해 돈 밖에 모르는 온달을 만나 벌어지는 이야기를 담은 드라마.
마이 프린세스,https://pedia.watcha.com/ko-KR/contents/m5YxXjd,"“난 엄마의 소유물이 아니야”
“넌 이제 만인의 소유물이야”

파리에서 예술가로 인정을 받고 부와 명예를 모두 누리고 싶은 사진작가 ‘한나(이자벨 위페르)’는 딸 ‘비올레타(아나마리아 바토로메이)’에게 사진 모델이 되어달라고 부탁한다. 오랫동안 엄마의 사랑이 그리웠던 ‘비올레타’는 엄마와 많은 시간을 함께 보내기 위해 순수히 사진 모델이 된다.

그러나 행복한 순간도 잠시, 엄마의 갈수록 심해지는 요구는 어린 ‘비올레타’의 삶을 완전히 뒤흔들고, 이런 상황을 도무지 이해할 수 없는 ‘비올레타’는 엄마를 증오하게 되면서 결국 두 사람의 관계는 점차 최악으로 치닫는데..."
마인,https://pedia.watcha.com/ko-KR/contents/mJO1n8d,"2054년 워싱턴, 범죄를 예측하는 치안 시스템 프리크라임은 시민들의 안전을 지켜주는 든든한 존재. 프리크라임은 범죄가 일어날 시간과 장소, 범행을 저지를 사람까지 예측해내고, 이를 바탕으로 특수경찰이 미래의 범죄자들을 체포한다. 프리크라임 팀장인 존 앤더튼(톰 크루즈)은 천부적인 감각으로 미래의 범죄자를 추적해내는 능력을 인정받고 있다. 하지만 프리크라임 시스템은 믿을 수 없는 살인을 예견한다. 그것은 바로 앤더튼 자신이 누군가를 살해하는 범행 장면. 프리크라임의 모든 시스템이 앤더튼을 추격하는 가운데 앤더튼은 음모를 파헤치고 미래를 바꾸기 위해 직접 미래의 피살자를 찾아나선다."
매드독,https://pedia.watcha.com/ko-KR/contents/md6pQAY,"골드러시 시대의 호주, 금광에서 벌어진 중국인들에 대한 피의 학살을 목격한 대니얼 모건은 강도로 돌변한다. 결국 체포된 대니얼 모건은 6년간 감옥에서 온갖 학대와 수모를 당한다. 자신의 인생을 망친 이들에게 복수를 맹세한 그는 가석방된 뒤 원주민 빌리와 함께 악명 높은 무법자가 된다. 그렇게 권력자들의 적이 된 이들은 마침내 빅토리아에서 포악한 경찰 코밤과의 결투를 벌이게 되는데…"
매리는 외박중,https://pedia.watcha.com/ko-KR/contents/t0RbwdP,"연애와 담쌓고 지내던 철벽녀 위매리, 데스메탈 그룹의 보컬 강무결의 연애에 완벽한 남자 정인이 끼어들었다? 각기 다른 색깔의 세사람이 그리는 삼각관계를 로맨스 드라마."
매칭! 소년 양궁부,https://pedia.watcha.com/ko-KR/contents/tE6GBNR,웹툰작가 지망생이 꽃미남 양궁부에 잠입하여 벌어지는 상큼발랄 청춘드라마!
맨도롱 또똣,https://pedia.watcha.com/ko-KR/contents/tRXmKOP,제주도를 배경으로 홧병 걸린 개미 정주와 애정결핍 베짱이 건우의 사랑이야기를 다룬 드라마.
맨몸의 소방관,https://pedia.watcha.com/ko-KR/contents/tlOjeDP,아픈 선배의 수술비를 위해 고액의 누드모델이 된 소방관이 10년전 방화 살인 사건의 범인으로 지목되면서 벌어지는 이야기를 그린 드라마
맨투맨,https://pedia.watcha.com/ko-KR/contents/tRaM2zR,오랜 시간 스타로 살아온 배우와 필연적으로 그 배우의 경호를 맡게 되는 특수 수사권을 가진 경호원의 이야기를 다룬 드라마.
맨홀-이상한 나라의 필,https://pedia.watcha.com/ko-KR/contents/tln7OvE,일주일 뒤에 예고 되어있는 결혼을 막기 위해 랜덤 타임슬립을 통해 과거와 현재를 오가는 과정을 흥미롭게 그린 드라마
멀리서 보면 푸른 봄,https://pedia.watcha.com/ko-KR/contents/tEmoVBP,"세상은 어른이 됐다고 말하는데 아직 스스로를 어른이라 느껴본 적 없는, 세상은 청춘이라 포장하는데 아직 스스로를 청춘이라 부르지 못하는 20대들의 성장 이야기를 담은 드라마"
멈추고 싶은 순간: 어바웃 타임,https://pedia.watcha.com/ko-KR/contents/tPdZbdE,"수명 시계를 보는 능력을 지닌 여자 미카와 악연인지 인연인지 모를 운명에 엮인 남자 도하가 만나 사랑만이 구현할 수 있는 마법 같은 순간을 담아낸 운명구원 로맨스. 

우연처럼 만나 운명처럼 사랑하게 된 도하와 미카. 이제 그 두 사람의 마음을 천천히 쫓아가 보고자 한다. 첫 만남의 설렘과 어긋난 오해에 싸르르 한 통증에 공감하고, 죽음을 받아들이고 살던 미카가 사랑하는 남자를 위해 살고 싶어지는 그 간절한 순간에 함께 하며, 오직 자신의 여자를 지키기 위해 목숨마저 내던지는 도하의 애틋한 사랑에 가슴 아파하면서, 운명을 뛰어넘는 그들의 눈부신 시간 속에, 오래도록 기억될 “특별한 사랑”이 그리운 당신에게…"
메모리스트,https://pedia.watcha.com/ko-KR/contents/tEgM2pr,기억을 읽는 초능력 형사와 천재 프로파일러가 미스터리한 '절대 악' 연쇄살인마를 추적하는 이야기를 그린 드라마
멘탈코치 제갈길,https://pedia.watcha.com/ko-KR/contents/tRzL735,"멘탈코치가 되어 돌아온 국가대표 또라이가 선수들을 치유하며, 불의에 맞서 싸우는 멘탈케어 스포츠 활극"
멜랑꼴리아,https://pedia.watcha.com/ko-KR/contents/tlYe0k4,"특혜 비리의 온상인 한 사립고를 배경으로, 수학 천재와 교사의 통념과 편견을 뛰어넘는, 수학보다 아름다운 이야기"
멜로가 체질,https://pedia.watcha.com/ko-KR/contents/tlGNQB7,"서른, 견디기 힘든 현실 속에서도 서른 살 이기에 아직 꿈을 꾸는 그들. 일과 연애에 대한 고민을 친구들에게 털어놓고 위로 받으며 한 걸음씩 성장하는 서른 살 그녀들의 판타지. 비록 현재 처한 상황이 녹록치 않을지라도! 이룬 것이 단 하나도 없을지라도! 그래도 꿋꿋하게 나아가는 대한민국의 모든 서른 들에게 이 드라마를 바친다."
멜로홀릭,https://pedia.watcha.com/ko-KR/contents/mO2g62Q,드라마 멜로홀릭의 극장판
명불허전,https://pedia.watcha.com/ko-KR/contents/tEmbypR,자타공인 조선 최고의 침구술 실력을 지녔으나 천출이라는 신분의 벽에 가로막혀 초심을 잃은 개차반 의원이 400년 후의 미래인 2017년 서울로 떨어지게 돼 현대의학의 신봉자이자 까칠한 독종 의사와 만나며 벌어지는 일을 그린 드라마
명성황후,https://pedia.watcha.com/ko-KR/contents/tR4w8oE,"화려한 외교술과 뛰어난 지략, 조선역사를 승리의 역사로 이끈 위대한 철의 여인 명성황후의 이야기로, 명성황후와 더불어 또 한 사람의 위대한 인물 대원군을 만나게 된다. 척신들과 세도 정치인들에 의해 퇴락한 왕실을 다시 일으켜 세우고 강력한 국가를 재건하기 위해 개혁의 선봉에 선 대원군. 그리고 다시 그 왕실을 지키기 위해 수구로 변신하는 대원군. 그의 몰락의 과정은 조선왕조의 마지막 모습이기도 했다."
모단걸,https://pedia.watcha.com/ko-KR/contents/tRzLrLA,1930년대를 배경으로 남편의 마음을 돌리기 위해 모단걸이 되려 했던 여성의 성장기를 그린 이야기
모던보이,https://pedia.watcha.com/ko-KR/contents/mqW9XM5,"1937 일제강점기, 조선총독부 1급 서기관 이해명(박해일)은 단짝친구 신스케(김남길)와 함께 놀러 간 비밀구락부에서 댄서로 등장한 여인 조난실(김혜수)에게 첫눈에 매혹된다. 온갖 방법을 동원한 끝에 꿈같은 연애를 시작하지만, 행복도 잠시. 난실이 싸준 도시락이 총독부에서 폭발하고, 그녀는 해명의 집을 털어 흔적도 없이 사라져버리고 만다. 난실을 찾아 경성을 헤매는 해명. 그가 알게 되는 사실은 그녀가 이름도 여럿, 직업도 여럿, 남자마저도 여럿인 정체가 묘연한 여인이라는 것! 밀려드는 위기감 속에서도 그녀를 향한 열망을 멈출 수 없는 해명. 걷잡을 수 없는 역사의 소용돌이 속으로 들어선 그는 또 어떤 놀라운 사건을 만나게 될 것인가! 사랑과 운명을 건 일생일대의 위험천만한 추적이 펼쳐진다!"
모래시계,https://pedia.watcha.com/ko-KR/contents/t5lL2aR,"대한민국의 격동기였던 80년대를 배경으로 태수, 우석, 혜린이라는 3명의 젊은이를 통해 그 시대의 삶을 들여다 본 드라마

연초부터 안방극장을 강타한 95년 최고의 드라마로 해방 및 6.25 이후 최대의 격동기였던 70년대 말부터 90년대 초까지의 현대사를 배경으로 개성있는 인물들의 이야기를 그렸다. 편당 1억 5천만원의 제작비와 2년여의 준비기간이 소요된 사전제작품 으로 작품 완성도의 극대화를 성공시킨 작품으로 꼽힌다. 유신정권, 삼청교육대, 범죄와의 전쟁 등 그동안 TV극에서 보기 힘들었던 소재들을 다뤘고, 최민수, 박상원, 고현정, 이정재 등 출연진 모두의 주가가 폭등했다. 현대인의 물질만등주의와 불의를 외면하는 이기주의적 무관심, 부패에 대한 무감각 등을 통렬히 비판하는 메세지를 담고 있다."
모범택시,https://pedia.watcha.com/ko-KR/contents/tPy8rGG,모범택시의 세 번째 시즌
모범형사,https://pedia.watcha.com/ko-KR/contents/tEKzMn2,선(善)넘는 악(惡)인들의 추악한 욕망 앞에 진실 하나로 맞선 강력2팀 모범형사들의 대역전 수사극
목표가 생겼다,https://pedia.watcha.com/ko-KR/contents/tPj1mxw,자신의 삶을 불행하게 만든 사람들에게 복수하기 위해 '행복 망치기 프로젝트'를 계획한 19세 소녀 소현의 발칙하고 은밀한 작전을 담은 드라마. 2020년 MBC 극본공모전 당선작
몬스터,https://pedia.watcha.com/ko-KR/contents/mdEvop5,"달달한 목소리와 화려한 무대매너!
파리를 뒤집어놓은 역대급 신인 가수의 정체는!?

1910년 대홍수로 에펠탑마저 물에 잠긴 파리는 안개 낀 도시 곳곳에서 목격된 미스터리한 괴물로 떠들썩하다. 소문의 주인공은 바로 거대 벼룩 ‘프랑코’.

아름다운 목소리와 마음씨를 가졌지만 무서운 외모 때문에 쫓기던 그는 우연히 인기 가수 ‘루실’을 만나 가면을 쓴 가수로 데뷔한다. 그들의 환상적인 공연은 대성공을 거두지만 ‘프랑코’를 수상히 여긴 경찰이 포위망을 좁혀오고 친구들은 ‘프랑코’를 지키기 위해 비밀 작전을 세우는데!"
못된 사랑,https://pedia.watcha.com/ko-KR/contents/t4RBavE,이복형제와 한 여인의 가슴 아픈 사랑을 그린 드라마
무림학교,https://pedia.watcha.com/ko-KR/contents/tRzr8oR,각기 다른 이유로 이곳에 모인 다양한 국적의 교사와 학생들이 '무림학교'의 특별한 인생 교육을 통해 부딪치고 소통하며 진정한 의협을 배워갈 글로벌 청춘 캠퍼스 드라마
무법 변호사,https://pedia.watcha.com/ko-KR/contents/tPr6nOP,법을 믿지 않고 주먹을 쓰던 무법 변호사가 어머니의 복수를 위해 정의의 법정에 서는 내용으로 무소불위의 권력에 맞서는 혈혈단신 변호사의 이야기를 그린 드라마
무브 투 헤븐 : 나는 유품정리사입니다,https://pedia.watcha.com/ko-KR/contents/tRMx7A0,아스퍼거 증후군이 있는 청년 '그루'와 그의 후견인 '상구'가 유품정리업체를 운영하면서 죽은 이들이 남긴 이야기를 풀어내는 과정을 담은 드라마
무정도시,https://pedia.watcha.com/ko-KR/contents/tEK2xQl,"거대한 마약조직을 무대로 활동하는 언더커버와 그들을 해체시키기 위한 경찰조직과의 숨막히는 대결속에 세 남녀의 엇갈린 운명과 사랑, 인간의 욕망과 고뇌를 그린 드라마."
미남당,https://pedia.watcha.com/ko-KR/contents/tlObmjj,"전직 프로파일러이자, 현직 박수무당의 좌충우돌 미스터리 코믹 수사극"
미남이시네요,https://pedia.watcha.com/ko-KR/contents/tR72qqY,"완고한 아버지와 따뜻한 엄마, 남자 보는 눈이 전혀 없는 개성 강한 세 자매가 얽어가는 홈 코미디 드라마"
미녀 공심이,https://pedia.watcha.com/ko-KR/contents/tR289vl,"‘외모와 능력 모든 걸 갖춘 언니’와 ‘마음 하나는 예쁜 동생’, 그리고 그 두 자매 앞에 나타난 ‘옥탑방 볼매남’과 ‘재벌가 댄디남’까지 실타래처럼 얽힌 네 청춘남녀의 좌충우돌 로맨스를 코믹하고 따뜻하게 그린 작품"
미녀의 탄생,https://pedia.watcha.com/ko-KR/contents/tPy4pxR,성형과 다이어트로 다시 태어나 삶의 전환점을 맞이한 여인과 그 여인을 탄생시킨 한 남자의 로맨스를 다룬 드라마.
미라클,https://pedia.watcha.com/ko-KR/contents/mWJyL1Q,"가족 중 유일하게 듣고 말할 수 있는 폴라는 파리 전학생 가브리엘에게 첫눈에 반하고, 그가 있는 합창부에 가입한다. 그런데 한 번도 소리 내어 노래한 적 없었던 폴라의 천재적 재능을 엿본 선생님은 파리에 있는 합창학교 오디션을 제안하고 가브리엘과의 듀엣 공연의 기회까지 찾아온다. 하지만 들을 수 없는 가족과 세상을 이어주는 역할로 바쁜 폴라는 자신이 갑작스럽게 떠나면 가족들에게 찾아올 혼란을 걱정한다. 게다가 늘 사랑을 줬던 엄마의 속내를 알게 되면서 폴라는 급기야 오디션을 포기하게 되는데…"
미래의 선택,https://pedia.watcha.com/ko-KR/contents/tEK2wnl,미래에서 과거의 나를 찾아가 좀 더 나은 선택을 하도록 조언을 해주며 운명을 새로 만들어 갈 수 있도록 도와주는 독특한 내용의 타임슬립 드라마
